stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
33370,,Vlădeşti h.,,45.17408371,25.975923538,,,0,,,0
33473,,Săcuienii Noi h.,,46.258068085,24.971401215,,,0,,,0
33485,,Sântămaria h.,,46.280296326,25.006353378,,,0,,,0
33502,,Cristur Hm.,,46.293762207,25.038860321,,,0,,,0
33514,,Beteşti Est h.,,46.289901733,25.093738556,,,0,,,0
33526,,Beteşti h.,,46.294864655,25.068523407,,,0,,,0
33538,,Porumbenii Mici h.,,46.277019501,25.103319168,,,0,,,0
33540,,Porumbenii Mari h.,,46.268676758,25.139141083,,,0,,,0
33552,,Lutiţa h.,,46.255748749,25.18727684,,,0,,,0
33564,,Dobeni h.,,46.256694794,25.207435608,,,0,,,0
33576,,Feliceni h.,,46.266792297,25.260063171,,,0,,,0
33590,,Odorhei Sud hc.,,46.307601929,25.289964676,,,0,,,0
33605,,Odorhei,,46.310295105,25.302406311,,,0,,,0
33710,,Ocna Sibiului Hm.,,45.857086182,24.067550659,,,0,,,0
33746,,Băile Ocna Sibiului h.,,45.875385284,24.07053566,,,0,,,0
33758,,Mândra h.,,45.924125671,24.07588768,,,0,,,0
33760,,Loamneş Hm.,,45.938930511,24.087852478,,,0,,,0
33772,,Hăşag h.,,45.971385956,24.10738945,,,0,,,0
33784,,Veşeud h.,,45.990619659,24.146627426,,,0,,,0
33796,,Şeica Mare h.,,46.022289276,24.157623291,,,0,,,0
33801,,Şeica Mare,,46.034038544,24.16302681,,,0,,,0
33825,,Agârbiciu h.,,46.068706512,24.189874649,,,0,,,0
33837,,Axente Sever h.,,46.095462799,24.213710785,,,0,,,0
33875,,Sâncel h.,,46.200145721,23.935800552,,,0,,,0
33887,,Pănade h.,,46.218235016,23.966579437,,,0,,,0
33899,,Şona h.,,46.222236633,24.010221481,,,0,,,0
33904,,Sfântu Nicolae h.,,46.232540131,24.046190262,,,0,,,0
33916,,Bălcaci h.,,46.231719971,24.072294235,,,0,,,0
33928,,Jidvei  hcv.,,46.23015213,24.108343124,,,0,,,0
33930,,Cetatea de Baltă h.,,46.245323181,24.164258957,,,0,,,0
33942,,Corneşti Târnava h.,,46.30072403,24.212053299,,,0,,,0
33954,,Adămuş h.,,46.314483643,24.237388611,,,0,,,0
33966,,Crăieşti h.,,46.291301727,24.202867508,,,0,,,0
33978,,Târnăveni Vest Hm.,,46.324222565,24.269102097,,,0,,,0
34001,,Târnăveni,,46.328437805,24.298921585,,,0,,,0
34037,,Găneşti h.,,46.343963623,24.365600586,,,0,,,0
34049,,Deaj h.,,46.352157593,24.395109177,,,0,,,0
34051,,Mica h.,,46.360160828,24.420288086,,,0,,,0
34063,,Bernadea h.,,46.373924255,24.449121475,,,0,,,0
34075,,Bahnea h.,,46.383026123,24.488712311,,,0,,,0
34087,,Laslău h.,,46.392360687,24.542842865,,,0,,,0
34099,,Şoimuş h.,,46.396846771,24.591863632,,,0,,,0
34104,,Coroiu h.,,46.402111053,24.612466812,,,0,,,0
34128,,Bălăuşeri hcv.,,46.407222748,24.700143814,,,0,,,0
34130,,Fântânele h.,,46.417114258,24.762540817,,,0,,,0
34154,,Sângeorgiu de Pădure h.,,46.424163818,24.84205246,,,0,,,0
34178,,Cioc h.,,46.471916199,24.900285721,,,0,,,0
34180,,Ghindari h.,,46.50087738,24.92937088,,,0,,,0
34192,,Chibed h.,,46.531764984,24.962457657,,,0,,,0
34207,,Sărăţeni h.,,46.556774139,25.005746841,,,0,,,0
34219,,Sovata  hcv.,,46.578586578,25.048456192,,,0,,,0
34233,,Praid,,46.551410675,25.115549088,,,0,,,0
34257,,Feisa h.,,46.231822968,24.13732338,,,0,,,0
34477,,Oradea Est Triaj h.,,47.034255981,21.972084045,,,0,,,0
34609,,Holod,,46.781539917,22.129905701,,,0,,,0
34611,,Holod Vest Hm.,,46.775806427,22.105068207,,,0,,,0
34623,,Ginta h.,,46.752548218,22.116586685,,,0,,,0
34635,,Căpâlna hc.,,46.7304039,22.115756989,,,0,,,0
34647,,Suplacu de Tinca h.,,46.707008362,22.125318527,,,0,,,0
34659,,Şoimi hc.,,46.688266754,22.121547699,,,0,,,0
34661,,Urviş h.,,46.678871155,22.153860092,,,0,,,0
34673,,Borz hc.,,46.671329498,22.182092667,,,0,,,0
34685,,Uilacu Beiuş hc.,,46.675582886,22.223730087,,,0,,,0
34697,,Ioaniş Hm.,,46.675388336,22.27163887,,,0,,,0
34702,,Finiş hc.,,46.658809662,22.31595993,,,0,,,0
34714,,Beiuş h.,,46.661632538,22.360675812,,,0,,,0
34726,,Beiuş,,46.661865234,22.360294342,,,0,,,0
34740,,Tărcaia h.,,46.633102417,22.385023117,,,0,,,0
34752,,Sudrigiu Hm.,,46.604679108,22.418888092,,,0,,,0
34764,,Rieni Bihor hc.,,46.576030731,22.439428329,,,0,,,0
34776,,Ştei Hm.,,46.535526276,22.453075409,,,0,,,0
34790,,Vaşcău,,46.482143402,22.474151611,,,0,,,0
34972,,Dumbrava Bihor h.,,46.776638031,22.085922241,,,0,,,0
34984,,Râpa hc.,,46.776828766,22.000110626,,,0,,,0
35005,,Tinca Hm.,,46.782333374,21.927322388,,,0,,,0
35031,,Tăut h.,,46.742893219,21.827943802,,,0,,,0
35055,,Batăr h.,,46.724342346,21.768760681,,,0,,,0
35079,,Glad h.,,46.71056366,21.684358597,,,0,,,0
35110,,Utvinişu Nou,,46.238891602,21.354589462,,,0,,,0
35122,,Utviniş h.,,46.266700745,21.363796234,,,0,,,0
35146,,Zimandu Nou h.,,46.282802582,21.396211624,,,0,,,0
35184,,Sântana,,46.333499908,21.495986938,,,0,,,0
35201,,Comlăuş h.,,46.360355377,21.520189285,,,0,,,0
35213,,Şimand Hm.,,46.423439026,21.471559525,,,0,,,0
35249,,Nădab,,46.486053467,21.501621246,,,0,,,0
35263,,Chişineu Criş,,46.524108887,21.531311035,,,0,,,0
35287,,Zerind Hm.,,46.593570709,21.54523468,,,0,,,0
35299,,Tămaşda h.,,46.656864166,21.554153442,,,0,,,0
35316,,Boiu Bihor h.,,46.692752838,21.586093903,,,0,,,0
35330,,Ciumeghiu Hm.,,46.725250244,21.59513092,,,0,,,0
35407,,Salonta,,46.809452057,21.642318726,,,0,,,0
35421,,Mădăraş Bihor h.,,46.833389282,21.664970398,,,0,,,0
35433,,Cefa Hm.,,46.903888702,21.731983185,,,0,,,0
35469,,Leş Bihor Hm.,,46.980602264,21.807991028,,,0,,,0
35536,,Şiria Hm.,,46.283344269,21.636459351,,,0,,,0
35548,,Mâsca Măderat h.,,46.299255371,21.665607452,,,0,,,0
35562,,Pâncota h.,,46.321777344,21.678548813,,,0,,,0
35574,,Seleuş h.,,46.344219208,21.700019836,,,0,,,0
35598,,Târnova Zărand Hm.,,46.339824677,21.791439056,,,0,,,0
35615,,Mocrea h.,,46.389072418,21.810066223,,,0,,,0
35639,,Ineu,,46.421257019,21.828409195,,,0,,,0
35641,,Teuz h.,,46.512184143,21.862453461,,,0,,,0
35665,,Tămand h.,,46.443943024,21.91787529,,,0,,,0
35689,,Bocsig  h,,46.438919067,21.965488434,,,0,,,0
35691,,Răpsig h.,,46.422546387,22.025659561,,,0,,,0
35720,,Sebiş,,46.365390778,22.126029968,,,0,,,0
35744,,Paulian h.,,46.32901001,22.156829834,,,0,,,0
35768,,Joia Mare hc.,,46.302570343,22.180820465,,,0,,,0
35782,,Almaş h.,,46.296020508,22.247879028,,,0,,,0
35809,,Bonţeşti h.,,46.280010223,22.309448242,,,0,,,0
35823,,Gurahonţ,,46.273952484,22.343454361,,,0,,,0
35847,,Romaniţa h.,,46.291606903,22.402839661,,,0,,,0
35859,,Aciuţa h.,,46.294284821,22.433708191,,,0,,,0
35885,,Tălagiu h.,,46.277488708,22.480028152,,,0,,,0
35897,,Vârfurile Hm.,,46.291614532,22.520528793,,,0,,,0
35914,,Cariera Leasa h.,,46.266601562,22.539382935,,,0,,,0
35926,,Hălmagiu Hm.,,46.25428772,22.568490982,,,0,,,0
35938,,Ocişor h.,,46.222320557,22.559772491,,,0,,,0
35940,,Ociu h.,,46.209690094,22.571908951,,,0,,,0
35952,,Vaţa h.,,46.184093475,22.599742889,,,0,,,0
35964,,Birtin h.,,46.176681519,22.638053894,,,0,,,0
35976,,Lunca Moţilor h.,,46.180286407,22.681358337,,,0,,,0
35988,,Baia de Criş h.,,46.179721832,22.711845398,,,0,,,0
36009,,Ţebea h,,46.171302795,22.736589432,,,0,,,0
36114,,Ribiţa h.,,46.163764954,22.763414383,,,0,,,0
36126,,Brad,,46.136768341,22.782697678,,,0,,,0
36322,,Cermei hcv,,46.541007996,21.847545624,,,0,,,0
36504,,Dobrei hcv.,,45.101547241,21.771661758,,,0,,,0
36798,,Dep Petroşani h.,,45.432460785,23.360237122,,,0,,,0
36815,,Ronaţ Triaj Cab 1 h,,45.770942688,21.175556183,,,0,,,0
36853,,Canton Nr. 9 h.,,46.169914246,20.990558624,,,0,,,0
40024,,Hărman,,45.697811127,25.686208725,,,0,,,0
40036,,Ilieni h.,,45.726570129,25.762695312,,,0,,,0
40050,,Prejmer Hm.,,45.738918304,25.777618408,,,0,,,0
40074,,Chichiş h.,,45.771442413,25.804935455,,,0,,,0
40103,,Ozun Hm.,,45.799915314,25.840072632,,,0,,,0
40139,,Sfântu Gheorghe,,45.866855621,25.811067581,,,0,,,0
40165,,Arcuş h.,,45.906124115,25.825162888,,,0,,,0
40177,,Bodoc Hm.,,45.944644928,25.843290329,,,0,,,0
40191,,Malnaş h.,,46.001926422,25.840984344,,,0,,,0
40206,,Malnaş Băi,,46.035137177,25.825464249,,,0,,,0
40220,,Bicsadu Oltului Hm.,,46.100151062,25.846860886,,,0,,,0
40256,,Băile Tuşnad Hm.,,46.151248932,25.860059738,,,0,,,0
40270,,Tuşnad Sat,,46.190303802,25.893346786,,,0,,,0
40294,,Vrabia h.,,46.216892242,25.88902092,,,0,,,0
40311,,Sânsimion Hm.,,46.266036987,25.885063171,,,0,,,0
40335,,Sântimbru Ciuc h.,,46.28786087,25.874483109,,,0,,,0
40347,,Sâncrăieni Hm.,,46.310657501,25.857276917,,,0,,,0
40373,,Miercurea Ciuc,,46.359767914,25.794200897,,,0,,,0
40402,,Siculeni,,46.431236267,25.774124146,,,0,,,0
40414,,Racu h.,,46.446563721,25.756593704,,,0,,,0
40464,,Mădăraş Ciuc Hm.,,46.488639832,25.742015839,,,0,,,0
40476,,Dăneşti h.,,46.511016846,25.750841141,,,0,,,0
40488,,Cârţani h.,,46.532588959,25.767644882,,,0,,,0
40490,,Izvoru Oltului,,46.568191528,25.796064377,,,0,,,0
40505,,Tomeşti h.,,46.548194885,25.780761719,,,0,,,0
40517,,Izvoru Mureşului Hm.,,46.626861572,25.715969086,,,0,,,0
40529,,Sândominic h.,,46.601177216,25.751924515,,,0,,,0
40531,,Voşlăbeni Hm.,,46.62713623,25.64176178,,,0,,,0
40555,,Valea Strâmbă h.,,46.689277649,25.58612442,,,0,,,0
40567,,Şugău h.,,46.645397186,25.617765427,,,0,,,0
40579,,Gheorgheni,,46.71880722,25.573648453,,,0,,,0
40593,,Lăzarea Hm.,,46.742290497,25.528949738,,,0,,,0
40610,,Ditrău,,46.79731369,25.47590065,,,0,,,0
40634,,Subcetate Mureş Hm.,,46.862766266,25.440376282,,,0,,,0
40646,,Sărmaş Runc h.,,46.885810852,25.439815521,,,0,,,0
40658,,Gălăuţaş Hm.,,46.911476135,25.405862808,,,0,,,0
40684,,Topliţa,,46.924015045,25.342975616,,,0,,,0
40696,,Ciobotani h.,,46.950534821,25.266204834,,,0,,,0
40701,,Stânceni Hm.,,46.954566956,25.240404129,,,0,,,0
40713,,Stânceni h.,,46.966472626,25.191949844,,,0,,,0
40725,,Stânceni Neagra h.,,46.966510773,25.154218674,,,0,,,0
40749,,Lunca Bradului Hm.,,46.955223083,25.10307312,,,0,,,0
40763,,Andreneasa h.,,46.960113525,25.031229019,,,0,,,0
40787,,Răstoliţa Hm.,,46.971843719,24.969026566,,,0,,,0
40799,,Borzia h.,,46.970470428,24.933015823,,,0,,,0
40804,,Deda Bistra Hm.,,46.960540771,24.908191681,,,0,,,0
40830,,Deda,,46.941425323,24.865755081,,,0,,,0
40866,,Morăreni h.,,46.924922943,24.823339462,,,0,,,0
40878,,Râpa de Jos Hm.,,46.923168182,24.781639099,,,0,,,0
40892,,Monor Gledin,,46.9610672,24.703941345,,,0,,,0
40907,,Şieuţ h.,,46.978637695,24.645978928,,,0,,,0
40921,,Şieu Hm.,,47.004516602,24.604803085,,,0,,,0
40933,,Bârla pe Şieu h.,,47.015003204,24.529680252,,,0,,,0
40945,,Mărişelu Hm.,,47.019004822,24.499429703,,,0,,,0
40957,,Domneşti pe Şieu h.,,47.037425995,24.48028183,,,0,,,0
40971,,Sărăţel Hm.,,47.060745239,24.403619766,,,0,,,0
40983,,Arcalia hc.,,47.089565277,24.37046051,,,0,,,0
40995,,Măgheruş Şieu Hm.,,47.101882935,24.352832794,,,0,,,0
41016,,Sfântu h.,,47.131122589,24.303535461,,,0,,,0
41028,,Caila hc.,,47.149196625,24.288742065,,,0,,,0
41030,,Şintereag Hm.,,47.177158356,24.270494461,,,0,,,0
41054,,Beclean pe Someş,,47.177536011,24.182590485,,,0,,,0
41078,,Coldău Hm.,,47.181480408,24.119655609,,,0,,,0
41080,,Ciceu Cristur h.,,47.190757751,24.089637756,,,0,,,0
41092,,Reteag h.,,47.194812775,24.06354332,,,0,,,0
41107,,Reteag Hm.,,47.187870026,24.023357391,,,0,,,0
41119,,Ciceu Mihăeşti h.,,47.173339844,23.970493317,,,0,,,0
41145,,Dej Triaj,,47.156745911,23.913040161,,,0,,,0
41195,,Dej Călători,,47.142601013,23.894786835,,,0,,,0
41200,,C. C. H. Dej h.,,47.149448395,23.883752823,,,0,,,0
41224,,Căşeiu Hm.,,47.188217163,23.851644516,,,0,,,0
41236,,Coplean h.,,47.200027466,23.824661255,,,0,,,0
41248,,Câţcău h.,,47.212661743,23.776985168,,,0,,,0
41262,,Căpâlna pe Someş h.,,47.245880127,23.743886948,,,0,,,0
41274,,Gâlgău h.,,47.268196106,23.6687603,,,0,,,0
41286,,Gâlgău,,47.280040741,23.69667244,,,0,,,0
41298,,Glodu Someşului h.,,47.280860901,23.645938873,,,0,,,0
41315,,Rus h.,,47.284610748,23.592721939,,,0,,,0
41327,,Ileanda,,47.326450348,23.608915329,,,0,,,0
41341,,Bizuşa h.,,47.342212677,23.603225708,,,0,,,0
41365,,Răstoci Hm.,,47.354690552,23.541749954,,,0,,,0
41377,,Letca Hm.,,47.338043213,23.465509415,,,0,,,0
41389,,Cuciulat Hm.,,47.318943024,23.413467407,,,0,,,0
41391,,Băbuţeni Hm.,,47.296924591,23.393672943,,,0,,,0
41406,,Ciocmani h.,,47.285663605,23.359262466,,,0,,,0
41418,,Surduc Sălaj Hm.,,47.248657227,23.339492798,,,0,,,0
41420,,Var h.,,47.237815857,23.299642563,,,0,,,0
41444,,Jibou,,47.25019455,23.265277863,,,0,,,0
41468,,Someş Odorhei Hm.,,47.331752777,23.270021439,,,0,,,0
41470,,Inău h.,,47.362594604,23.271141052,,,0,,,0
41482,,Aluniş Sălaj h.,,47.384456635,23.279230118,,,0,,,0
41494,,Benesat Hm.,,47.406978607,23.291532516,,,0,,,0
41511,,Ţicău h.,,47.444431305,23.303302765,,,0,,,0
41523,,Ulmeni Sălaj,,47.462303162,23.299232483,,,0,,,0
41547,,Mireşu Mare PM.,,47.499385834,23.341524124,,,0,,,0
41561,,Fersig h.,,47.548030853,23.380548477,,,0,,,0
41573,,Satulung pe Someş Hm.,,47.57730484,23.416030884,,,0,,,0
41638,,Baia Mare,,47.646987915,23.55213356,,,0,,,0
41767,,Buşag Hm.,,47.664665222,23.428243637,,,0,,,0
41779,,Cicârlău h.,,47.687782288,23.398557663,,,0,,,0
41793,,Ilba h.,,47.71472168,23.346813202,,,0,,,0
41808,,Săbişa h.,,47.726215363,23.325283051,,,0,,,0
41822,,Seini,,47.738113403,23.284423828,,,0,,,0
41846,,Apa Hm.,,47.768169403,23.187795639,,,0,,,0
41860,,Medieşu Aurit Hm.,,47.775184631,23.120285034,,,0,,,0
41884,,Odoreu h.,,47.800933838,22.993894577,,,0,,,0
42125,,Angheluş h.,,45.86479187,25.88766861,,,0,,,0
42137,,Moacşa Hm.,,45.857646942,25.939165115,,,0,,,0
42149,,Biţa h.,,45.841365814,25.972703934,,,0,,,0
42151,,Boroşneu Mare h.,,45.825580597,26.010904312,,,0,,,0
42163,,Ţufalău h.,,45.834629059,26.035430908,,,0,,,0
42175,,Brateş h.,,45.84305191,26.071819305,,,0,,,0
42199,,Covasna Hm.,,45.858665466,26.147623062,,,0,,,0
42216,,Zăbala h.,,45.891662598,26.16311264,,,0,,,0
42230,,Imeci Hm.,,45.940422058,26.157928467,,,0,,,0
42242,,Cătălina h.,,45.955394745,26.151311874,,,0,,,0
42266,,Târgu Secuiesc,,45.991832733,26.137619019,,,0,,,0
42280,,Sânzieni h.,,46.045734406,26.144657135,,,0,,,0
42292,,Poieniţa h.,,46.06199646,26.167537689,,,0,,,0
42307,,Bălani h.,,46.078800201,26.189319611,,,0,,,0
42319,,Mereni Lutoasa h.,,46.072917938,26.230636597,,,0,,,0
42321,,Lemnia h.,,46.056510925,26.257183075,,,0,,,0
42333,,Breţcu Hm.,,46.046012878,26.295434952,,,0,,,0
42400,,Ruşii Munţi h.,,46.916172028,24.845636368,,,0,,,0
42412,,Aluniş Mureş Hm.,,46.900371552,24.824548721,,,0,,,0
42424,,Halta Aluniş h.,,46.871444702,24.791477203,,,0,,,0
42436,,Brâncoveneşti h.,,46.853462219,24.769617081,,,0,,,0
42448,,Ideciu de Jos h.,,46.817203522,24.759679794,,,0,,,0
42474,,Reghin,,46.780609131,24.719148636,,,0,,,0
42503,,Petelea h.,,46.739982605,24.713821411,,,0,,,0
42527,,Periş Mureş h.,,46.70173645,24.672172546,,,0,,,0
42539,,Gorneşti Mureş h.,,46.671730042,24.656209946,,,0,,,0
42541,,Dumbrăvioara Hm.,,46.641960144,24.640249252,,,0,,,0
42577,,Târgu Mureş Nord Hm.,,46.553955078,24.562635422,,,0,,,0
42606,,Târgu Mureş,,46.533821106,24.54914093,,,0,,,0
42620,,Azomureş h.,,46.526451111,24.536203384,,,0,,,0
42644,,Târgu Mureş Sud,,46.505935669,24.495542526,,,0,,,0
42670,,G-ral N. Dăscălescu Hm.,,46.490947723,24.462392807,,,0,,,0
42694,,Vidrasău h.,,46.472564697,24.414228439,,,0,,,0
42709,,Chirileu h.,,46.465194702,24.376661301,,,0,,,0
42711,,Sânpaul Hm.,,46.44776535,24.340070724,,,0,,,0
42723,,Ogra h.,,46.443145752,24.319389343,,,0,,,0
42735,,Cipău h.,,46.434429169,24.272943497,,,0,,,0
42747,,Iernut,,46.440551758,24.223466873,,,0,,,0
42761,,Cuci h.,,46.460456848,24.163351059,,,0,,,0
42785,,Bogata Mureş h.,,46.462238312,24.117958069,,,0,,,0
42814,,Luduş,,46.467090607,24.088253021,,,0,,,0
42840,,Cheţani h.,,46.464679718,24.018299103,,,0,,,0
42852,,Gligoreşti Hm.,,46.441944122,23.996265411,,,0,,,0
42864,,Gura Arieşului h.,,46.427196503,23.955699921,,,0,,,0
42876,,Lunca Mureşului h.,,46.418670654,23.918453217,,,0,,,0
42929,,Sărata h.,,47.0807724,24.428987503,,,0,,,0
42943,,Viişoara h.,,47.101730347,24.45267868,,,0,,,0
42955,,Bistriţa h.,,47.145450592,24.501747131,,,0,,,0
42967,,Bistriţa Nord,,47.133052826,24.484552383,,,0,,,0
42981,,Livezile Bârgăului hc.,,47.179252625,24.562128067,,,0,,,0
42993,,Rusul Bârgăului hc.,,47.201576233,24.636196136,,,0,,,0
43026,,Susenii Bârgăului Hm.,,47.217586517,24.715507507,,,0,,,0
43040,,Josenii Bârgăului hc.,,47.214775085,24.669509888,,,0,,,0
43052,,Bistriţa Bârgăului hcv.,,47.182739258,24.805744171,,,0,,,0
43064,,Mijlocenii Bârgăului h.,,47.217353821,24.690792084,,,0,,,0
43076,,Bistriţa Bârgăului Sat hc.,,47.209625244,24.760440826,,,0,,,0
43088,,Prundul Bârgaului hc.,,47.218063354,24.741443634,,,0,,,0
43090,,Bistriţa Bârgăului h.,,47.199932098,24.783657074,,,0,,,0
43105,,Bârgău h.,,47.215583801,24.750303268,,,0,,,0
43117,,Chintelnic h.,,47.104061127,24.327613831,,,0,,,0
43129,,Chiraleş h.,,47.085250854,24.314664841,,,0,,,0
43131,,Ţigău h.,,47.058235168,24.324104309,,,0,,,0
43143,,Lechinţa,,47.018234253,24.335931778,,,0,,,0
43155,,Vermeş h.,,47.002052307,24.31974411,,,0,,,0
43167,,Brăteni h.,,46.929294586,24.371944427,,,0,,,0
43179,,Sângiorgiu Nou h.,,46.964481354,24.36397934,,,0,,,0
43181,,Sânmihaiu de Câmpie h.,,46.893890381,24.339452744,,,0,,,0
43193,,Miceştii de Câmpie h.,,46.869804382,24.310213089,,,0,,,0
43208,,Budeşti Cluj h.,,46.865989685,24.262695312,,,0,,,0
43210,,Ţagu h.,,46.841377258,24.237068176,,,0,,,0
43222,,Ţagu Sat h.,,46.82006073,24.22690773,,,0,,,0
43246,,Sărmaşel hcv.,,46.780639648,24.204273224,,,0,,,0
43258,,Sărmăşel Gaz Metan h.,,46.753299713,24.157911301,,,0,,,0
43260,,Sărmaşu h.,,46.748786926,24.151239395,,,0,,,0
43272,,Balda h.,,46.73065567,24.147060394,,,0,,,0
43296,,Bota Sat h.,,46.632987976,24.134506226,,,0,,,0
43301,,Miheşu de Câmpie Sat h.,,46.680492401,24.161977768,,,0,,,0
43313,,Miheşu de Câmpie h.,,46.639518738,24.144161224,,,0,,,0
43325,,Zau de Câmpie h.,,46.61328125,24.125026703,,,0,,,0
43337,,Tăureni h.,,46.582950592,24.092468262,,,0,,,0
43349,,Melini Valea Largă h.,,46.601581573,24.120996475,,,0,,,0
43351,,Sânger Tăureni h.,,46.549156189,24.122190475,,,0,,,0
43375,,Luduş Sat hc.,,46.484611511,24.100793839,,,0,,,0
43416,,Cociu h.,,47.197330475,24.231784821,,,0,,,0
43428,,Mogoşeni Hm.,,47.208351135,24.25094223,,,0,,,0
43430,,Nimigea h.,,47.236026764,24.282798767,,,0,,,0
43442,,Nimigea Hm.,,47.247962952,24.299970627,,,0,,,0
43454,,Mititei h.,,47.281772614,24.318870544,,,0,,,0
43466,,Salva,,47.30210495,24.340671539,,,0,,,0
43480,,Coşbuc Hm.,,47.373882294,24.391338348,,,0,,,0
43492,,Bichigiu h.,,47.399246216,24.383922577,,,0,,,0
43507,,Telciu Hm.,,47.421459198,24.394931793,,,0,,,0
43519,,Fiad Hm.,,47.494621277,24.390611649,,,0,,,0
43521,,Romuli h.,,47.540149689,24.435388565,,,0,,,0
43533,,Fiezel h.,,47.46213913,24.38902092,,,0,,,0
43545,,Dealu Ştefăniţei,,47.577415466,24.41519928,,,0,,,0
43571,,Săcel Hm.,,47.633083344,24.461679459,,,0,,,0
43595,,Iza P.M.,,47.657535553,24.378078461,,,0,,,0
43612,,Vişeu de Jos,,47.661579132,24.374475479,,,0,,,0
43624,,Bocicoel h.,,47.731868744,24.33483696,,,0,,,0
43636,,Leordina h.,,47.765701294,24.285839081,,,0,,,0
43648,,Leordina Hm.,,47.7849617,24.260036469,,,0,,,0
43662,,Petrova hc.,,47.82894516,24.211044312,,,0,,,0
43686,,Vişeu Bistra h.,,47.864196777,24.191886902,,,0,,,0
43703,,Valea Vişeului,,47.914699554,24.154588699,,,0,,,0
43741,,Lunca la Tisa h.,,47.949008942,24.043701172,,,0,,,0
43753,,Bocicoi  Hm.,,47.957393646,24.023519516,,,0,,,0
43789,,Crăciuneşti h.,,47.950862885,23.985366821,,,0,,,0
43791,,Tisa h.,,47.939926147,23.950654984,,,0,,,0
43806,,Cămara Sighet Hm.,,47.942882538,23.909355164,,,0,,,0
43820,,Sighetu Marmaţiei,,47.935520172,23.885951996,,,0,,,0
43997,,Jucu de Jos hc.,,46.877941132,23.773948669,,,0,,,0
44018,,Apahida h.,,46.814586639,23.758005142,,,0,,,0
44020,,Jucu Hm.,,46.862667084,23.763980865,,,0,,,0
44032,,Răscruci h.,,46.900608063,23.779748917,,,0,,,0
44044,,Bonţida Hm.,,46.925182343,23.784959793,,,0,,,0
44056,,Fundătura h.,,46.950401306,23.796928406,,,0,,,0
44068,,Iclod Hm.,,46.978302002,23.816051483,,,0,,,0
44070,,Livada Someş h.,,47.005531311,23.84331131,,,0,,,0
44094,,Gherla,,47.027626038,23.913299561,,,0,,,0
44111,,Buneşti h.,,47.074901581,23.912887573,,,0,,,0
44123,,Nima h.,,47.093097687,23.90663147,,,0,,,0
44173,,Cuceu Sălaj h.,,47.254230499,23.20126915,,,0,,,0
44185,,Poptelec h.,,47.250591278,23.169916153,,,0,,,0
44197,,Mirşid Hm.,,47.231327057,23.115531921,,,0,,,0
44240,,Zalău Nord,,47.221035004,23.040903091,,,0,,,0
44276,,Guruslău h.,,47.255882263,22.977624893,,,0,,,0
44288,,Borla Hm.,,47.274894714,22.943422318,,,0,,,0
44290,,Bocşa Sălaj h.,,47.299045563,22.92638588,,,0,,,0
44305,,Câmpia Sălaj h.,,47.319122314,22.898033142,,,0,,,0
44329,,Sărmăşag,,47.342601776,22.829099655,,,0,,,0
44343,,Sărmăşag h.,,47.367176056,22.80727005,,,0,,,0
44355,,Derşida h.,,47.38470459,22.791236877,,,0,,,0
44367,,Supur h.,,47.452602386,22.785867691,,,0,,,0
44379,,Supur Haltă hc.,,47.465652466,22.794399261,,,0,,,0
44381,,Giorocuţa h.,,47.433612823,22.777570724,,,0,,,0
44408,,Acâş Hm.,,47.52696228,22.776239395,,,0,,,0
44434,,Săcăşeni h.,,47.513401031,22.646158218,,,0,,,0
44458,,Tăşnad,,47.495670319,22.578092575,,,0,,,0
44472,,Santău h.,,47.51543808,22.517244339,,,0,,,0
44484,,Hotoan h.,,47.557582855,22.503036499,,,0,,,0
44496,,Tiream h.,,47.607067108,22.4839077,,,0,,,0
44525,,Giurtelec hc.,,47.298782349,22.783973694,,,0,,,0
44537,,Uilacu Şimleului hc.,,47.27722168,22.758924484,,,0,,,0
44563,,Şimleu Silvaniei,,47.250411987,22.770008087,,,0,,,0
44575,,Măgura Şimleului hc.,,47.234119415,22.784042358,,,0,,,0
44587,,Nuşfalău h.,,47.214511871,22.692951202,,,0,,,0
44604,,Ipu h.,,47.220569611,22.608757019,,,0,,,0
44616,,Porţi hc.,,47.229045868,22.552936554,,,0,,,0
44628,,Suplacu de Barcău,,47.261810303,22.54834938,,,0,,,0
44630,,Balc hc.,,47.2967453,22.524860382,,,0,,,0
44654,,Sădălbagiu hc.,,47.304828644,22.460155487,,,0,,,0
44666,,Marginea Bihor h.,,47.303043365,22.418054581,,,0,,,0
44678,,Abrami h.,,47.314411163,22.380113602,,,0,,,0
44680,,Chiribiş hc.,,47.32226944,22.342824936,,,0,,,0
44692,,Horea h.,,47.324558258,22.335987091,,,0,,,0
44707,,Marghita,,47.339828491,22.328199387,,,0,,,0
44721,,Petreu hc.,,47.33372879,22.295553207,,,0,,,0
44733,,Abrămuţ hc.,,47.321025848,22.255912781,,,0,,,0
44745,,Făncica h.,,47.323757172,22.243247986,,,0,,,0
44757,,Bolcaş hc.,,47.352905273,22.232627869,,,0,,,0
44771,,Târguşor Bihor h.,,47.375629425,22.169031143,,,0,,,0
44989,,Biharia Hm.,,47.155948639,21.912313461,,,0,,,0
45000,,Tămăşeu h.,,47.220405579,21.91327095,,,0,,,0
45024,,Roşiori Bihor h.,,47.263893127,21.944572449,,,0,,,0
