service_id,date,exception_type
46,20151215,2
46,20151219,2
46,20151222,2
46,20151226,2
46,20151229,2
46,20160102,2
46,20160105,2
46,20160109,2
46,20160112,2
46,20160116,2
46,20160119,2
46,20160123,2
46,20160126,2
46,20160130,2
46,20160202,2
46,20160206,2
46,20160209,2
46,20160213,2
46,20160216,2
46,20160220,2
46,20160223,2
46,20160227,2
46,20160301,2
46,20160305,2
46,20160308,2
46,20160312,2
46,20160315,2
46,20160319,2
46,20160322,2
46,20160326,2
46,20160329,2
46,20160402,2
46,20160405,2
46,20160409,2
46,20160412,2
46,20160416,2
46,20160419,2
46,20160423,2
46,20160426,2
46,20160430,2
46,20160503,2
46,20160507,2
46,20160510,2
46,20160514,2
46,20160517,2
46,20160521,2
46,20160524,2
46,20160528,2
46,20160531,2
46,20160604,2
46,20160607,2
46,20160611,2
46,20160614,2
46,20160618,2
46,20160906,2
46,20160910,2
46,20160913,2
46,20160917,2
46,20160920,2
46,20160924,2
46,20160927,2
46,20161001,2
46,20161004,2
46,20161008,2
46,20161011,2
46,20161015,2
46,20161018,2
46,20161022,2
46,20161025,2
46,20161029,2
46,20161101,2
46,20161105,2
46,20161108,2
46,20161112,2
46,20161115,2
46,20161119,2
46,20161122,2
46,20161126,2
46,20161129,2
46,20161203,2
46,20161206,2
46,20161210,2
47,20151225,2
47,20160101,2
47,20160502,2
47,20160620,2
47,20160815,2
47,20161130,2
47,20161201,2
48,20151213,2
48,20151214,2
48,20151215,2
48,20151216,2
48,20151217,2
48,20151218,2
48,20151219,2
48,20151220,2
48,20151221,2
48,20151222,2
48,20151223,2
48,20151224,2
48,20151225,2
48,20151226,2
48,20151227,2
48,20151228,2
48,20151229,2
48,20151230,2
48,20151231,2
48,20160101,2
48,20160102,2
48,20160103,2
48,20160104,2
48,20160105,2
48,20160106,2
48,20160107,2
48,20160108,2
48,20160109,2
48,20160110,2
48,20160111,2
48,20160112,2
48,20160113,2
48,20160114,2
48,20160115,2
48,20160116,2
48,20160117,2
48,20160118,2
48,20160119,2
48,20160120,2
48,20160121,2
48,20160122,2
48,20160123,2
48,20160124,2
48,20160125,2
48,20160126,2
48,20160127,2
48,20160128,2
48,20160129,2
48,20160130,2
48,20160131,2
48,20160201,2
48,20160202,2
48,20160203,2
48,20160204,2
48,20160205,2
48,20160206,2
48,20160207,2
48,20160208,2
48,20160209,2
48,20160210,2
48,20160211,2
48,20160212,2
48,20160213,2
48,20160214,2
48,20160215,2
48,20160216,2
48,20160217,2
48,20160218,2
48,20160219,2
48,20160220,2
48,20160221,2
48,20160222,2
48,20160223,2
48,20160224,2
48,20160225,2
48,20160226,2
48,20160227,2
48,20160228,2
48,20160229,2
48,20160301,2
48,20160302,2
48,20160303,2
48,20160304,2
48,20160305,2
48,20160306,2
48,20160307,2
48,20160308,2
48,20160309,2
48,20160310,2
48,20160311,2
48,20160312,2
48,20160313,2
48,20160314,2
48,20160315,2
48,20160316,2
48,20160317,2
48,20160318,2
48,20160319,2
48,20160320,2
48,20160321,2
48,20160322,2
48,20160323,2
48,20160324,2
48,20160325,2
48,20160326,2
48,20160327,2
48,20160328,2
48,20160329,2
48,20160330,2
48,20160331,2
48,20160401,2
48,20160402,2
48,20160403,2
48,20160404,2
48,20160405,2
48,20160406,2
48,20160407,2
48,20160408,2
48,20160409,2
48,20160410,2
48,20160411,2
48,20160412,2
48,20160413,2
48,20160414,2
48,20160415,2
48,20160416,2
48,20160417,2
48,20160418,2
48,20160419,2
48,20160420,2
48,20160421,2
48,20160422,2
48,20160423,2
48,20160424,2
48,20160425,2
48,20160426,2
48,20160427,2
48,20160428,2
48,20160429,2
48,20160430,2
48,20160501,2
48,20160502,2
48,20160503,2
48,20160504,2
48,20160505,2
48,20160506,2
48,20160507,2
48,20160508,2
48,20160509,2
48,20160510,2
48,20160511,2
48,20160512,2
48,20160513,2
48,20160514,2
48,20160515,2
48,20160516,2
48,20160517,2
48,20160518,2
48,20160519,2
48,20160520,2
48,20160521,2
48,20160522,2
48,20160523,2
48,20160524,2
48,20160525,2
48,20160526,2
48,20160527,2
48,20160528,2
48,20160529,2
48,20160530,2
48,20160531,2
48,20160601,2
48,20160602,2
48,20160603,2
48,20160604,2
48,20160605,2
48,20160606,2
48,20160607,2
48,20160608,2
48,20160910,2
48,20160911,2
48,20160912,2
48,20160913,2
48,20160914,2
48,20160915,2
48,20160916,2
48,20160917,2
48,20160918,2
48,20160919,2
48,20160920,2
48,20160921,2
48,20160922,2
48,20160923,2
48,20160924,2
48,20160925,2
48,20160926,2
48,20160927,2
48,20160928,2
48,20160929,2
48,20160930,2
48,20161001,2
48,20161002,2
48,20161003,2
48,20161004,2
48,20161005,2
48,20161006,2
48,20161007,2
48,20161008,2
48,20161009,2
48,20161010,2
48,20161011,2
48,20161012,2
48,20161013,2
48,20161014,2
48,20161015,2
48,20161016,2
48,20161017,2
48,20161018,2
48,20161019,2
48,20161020,2
48,20161021,2
48,20161022,2
48,20161023,2
48,20161024,2
48,20161025,2
48,20161026,2
48,20161027,2
48,20161028,2
48,20161029,2
48,20161030,2
48,20161031,2
48,20161101,2
48,20161102,2
48,20161103,2
48,20161104,2
48,20161105,2
48,20161106,2
48,20161107,2
48,20161108,2
48,20161109,2
48,20161110,2
48,20161111,2
48,20161112,2
48,20161113,2
48,20161114,2
48,20161115,2
48,20161116,2
48,20161117,2
48,20161118,2
48,20161119,2
48,20161120,2
48,20161121,2
48,20161122,2
48,20161123,2
48,20161124,2
48,20161125,2
48,20161126,2
48,20161127,2
48,20161128,2
48,20161129,2
48,20161130,2
48,20161201,2
48,20161202,2
48,20161203,2
48,20161204,2
48,20161205,2
48,20161206,2
48,20161207,2
48,20161208,2
48,20161209,2
48,20161210,2
49,20151213,2
49,20151214,2
49,20151215,2
49,20151216,2
49,20151217,2
49,20151218,2
49,20151219,2
49,20151220,2
49,20151221,2
49,20151222,2
49,20151223,2
49,20151224,2
49,20151225,2
49,20151226,2
49,20151227,2
49,20151228,2
49,20151229,2
49,20151230,2
49,20151231,2
49,20160101,2
49,20160102,2
49,20160103,2
49,20160104,2
49,20160105,2
49,20160106,2
49,20160107,2
49,20160108,2
49,20160109,2
49,20160110,2
49,20160111,2
49,20160112,2
49,20160113,2
49,20160114,2
49,20160115,2
49,20160116,2
49,20160117,2
49,20160118,2
49,20160119,2
49,20160120,2
49,20160121,2
49,20160122,2
49,20160123,2
49,20160124,2
49,20160125,2
49,20160126,2
49,20160127,2
49,20160128,2
49,20160129,2
49,20160130,2
49,20160131,2
49,20160201,2
49,20160202,2
49,20160203,2
49,20160204,2
49,20160205,2
49,20160206,2
49,20160207,2
49,20160208,2
49,20160209,2
49,20160210,2
49,20160211,2
49,20160212,2
49,20160213,2
49,20160214,2
49,20160215,2
49,20160216,2
49,20160217,2
49,20160218,2
49,20160219,2
49,20160220,2
49,20160221,2
49,20160222,2
49,20160223,2
49,20160224,2
49,20160225,2
49,20160226,2
49,20160227,2
49,20160228,2
49,20160229,2
49,20160301,2
49,20160302,2
49,20160303,2
49,20160304,2
49,20160305,2
49,20160306,2
49,20160307,2
49,20160308,2
49,20160309,2
49,20160310,2
49,20160311,2
49,20160312,2
49,20160313,2
49,20160314,2
49,20160315,2
49,20160316,2
49,20160317,2
49,20160318,2
49,20160319,2
49,20160320,2
49,20160321,2
49,20160322,2
49,20160323,2
49,20160324,2
49,20160325,2
49,20160326,2
49,20160327,2
49,20160328,2
49,20160329,2
49,20160330,2
49,20160331,2
49,20160401,2
49,20160402,2
49,20160403,2
49,20160404,2
49,20160405,2
49,20160406,2
49,20160407,2
49,20160408,2
49,20160409,2
49,20160410,2
49,20160411,2
49,20160412,2
49,20160413,2
49,20160414,2
49,20160415,2
49,20160416,2
49,20160417,2
49,20160418,2
49,20160419,2
49,20160420,2
49,20160421,2
49,20160422,2
49,20160423,2
49,20160424,2
49,20160425,2
49,20160426,2
49,20160427,2
49,20160428,2
49,20160429,2
49,20160430,2
49,20160501,2
49,20160502,2
49,20160503,2
49,20160504,2
49,20160505,2
49,20160506,2
49,20160507,2
49,20160508,2
49,20160509,2
49,20160510,2
49,20160511,2
49,20160512,2
49,20160513,2
49,20160514,2
49,20160515,2
49,20160516,2
49,20160517,2
49,20160518,2
49,20160519,2
49,20160520,2
49,20160521,2
49,20160522,2
49,20160523,2
49,20160524,2
49,20160525,2
49,20160526,2
49,20160527,2
49,20160528,2
49,20160529,2
49,20160530,2
49,20160531,2
49,20160601,2
49,20160602,2
49,20160603,2
49,20160604,2
49,20160605,2
49,20160606,2
49,20160607,2
49,20160608,2
49,20160609,2
49,20160610,2
49,20160611,2
49,20160612,2
49,20160613,2
49,20160614,2
49,20160615,2
49,20160616,2
49,20160903,2
49,20160904,2
49,20160905,2
49,20160906,2
49,20160907,2
49,20160908,2
49,20160909,2
49,20160910,2
49,20160911,2
49,20160912,2
49,20160913,2
49,20160914,2
49,20160915,2
49,20160916,2
49,20160917,2
49,20160918,2
49,20160919,2
49,20160920,2
49,20160921,2
49,20160922,2
49,20160923,2
49,20160924,2
49,20160925,2
49,20160926,2
49,20160927,2
49,20160928,2
49,20160929,2
49,20160930,2
49,20161001,2
49,20161002,2
49,20161003,2
49,20161004,2
49,20161005,2
49,20161006,2
49,20161007,2
49,20161008,2
49,20161009,2
49,20161010,2
49,20161011,2
49,20161012,2
49,20161013,2
49,20161014,2
49,20161015,2
49,20161016,2
49,20161017,2
49,20161018,2
49,20161019,2
49,20161020,2
49,20161021,2
49,20161022,2
49,20161023,2
49,20161024,2
49,20161025,2
49,20161026,2
49,20161027,2
49,20161028,2
49,20161029,2
49,20161030,2
49,20161031,2
49,20161101,2
49,20161102,2
49,20161103,2
49,20161104,2
49,20161105,2
49,20161106,2
49,20161107,2
49,20161108,2
49,20161109,2
49,20161110,2
49,20161111,2
49,20161112,2
49,20161113,2
49,20161114,2
49,20161115,2
49,20161116,2
49,20161117,2
49,20161118,2
49,20161119,2
49,20161120,2
49,20161121,2
49,20161122,2
49,20161123,2
49,20161124,2
49,20161125,2
49,20161126,2
49,20161127,2
49,20161128,2
49,20161129,2
49,20161130,2
49,20161201,2
49,20161202,2
49,20161203,2
49,20161204,2
49,20161205,2
49,20161206,2
49,20161207,2
49,20161208,2
49,20161209,2
49,20161210,2
50,20151221,2
50,20151222,2
50,20151223,2
50,20151224,2
50,20151225,2
50,20151228,2
50,20151229,2
50,20151230,2
50,20151231,2
50,20160101,2
50,20160104,2
50,20160105,2
50,20160106,2
50,20160107,2
50,20160108,2
50,20160208,2
50,20160209,2
50,20160210,2
50,20160211,2
50,20160212,2
50,20160425,2
50,20160426,2
50,20160427,2
50,20160428,2
50,20160429,2
50,20160502,2
50,20160620,2
50,20160627,2
50,20160628,2
50,20160629,2
50,20160630,2
50,20160701,2
50,20160704,2
50,20160705,2
50,20160706,2
50,20160707,2
50,20160708,2
50,20160711,2
50,20160712,2
50,20160713,2
50,20160714,2
50,20160715,2
50,20160718,2
50,20160719,2
50,20160720,2
50,20160721,2
50,20160722,2
50,20160725,2
50,20160726,2
50,20160727,2
50,20160728,2
50,20160729,2
50,20160801,2
50,20160802,2
50,20160803,2
50,20160804,2
50,20160805,2
50,20160808,2
50,20160809,2
50,20160810,2
50,20160811,2
50,20160812,2
50,20160815,2
50,20160816,2
50,20160817,2
50,20160818,2
50,20160819,2
50,20160822,2
50,20160823,2
50,20160824,2
50,20160825,2
50,20160826,2
50,20160829,2
50,20160830,2
50,20160831,2
50,20160901,2
50,20160902,2
50,20160905,2
50,20160906,2
50,20160907,2
50,20160908,2
50,20160909,2
50,20161130,2
50,20161201,2
51,20160617,2
51,20160618,2
51,20160619,2
51,20160620,2
51,20160621,2
51,20160622,2
51,20160623,2
51,20160624,2
51,20160625,2
51,20160626,2
51,20160627,2
51,20160628,2
51,20160629,2
51,20160630,2
51,20160701,2
51,20160702,2
51,20160703,2
51,20160704,2
51,20160705,2
51,20160706,2
51,20160707,2
51,20160708,2
51,20160709,2
51,20160710,2
51,20160711,2
51,20160712,2
51,20160713,2
51,20160714,2
51,20160715,2
51,20160716,2
51,20160717,2
51,20160718,2
51,20160719,2
51,20160720,2
51,20160721,2
51,20160722,2
51,20160723,2
51,20160724,2
51,20160725,2
51,20160726,2
51,20160727,2
51,20160728,2
51,20160729,2
51,20160730,2
51,20160731,2
51,20160801,2
51,20160802,2
51,20160803,2
51,20160804,2
51,20160805,2
51,20160806,2
51,20160807,2
51,20160808,2
51,20160809,2
51,20160810,2
51,20160811,2
51,20160812,2
51,20160813,2
51,20160814,2
51,20160815,2
51,20160816,2
51,20160817,2
51,20160818,2
51,20160819,2
51,20160820,2
51,20160821,2
51,20160822,2
51,20160823,2
51,20160824,2
51,20160825,2
51,20160826,2
51,20160827,2
51,20160828,2
51,20160829,2
51,20160830,2
51,20160831,2
51,20160901,2
51,20160902,2
51,20160903,2
51,20160904,2
51,20160905,2
51,20160906,2
51,20160907,2
51,20160908,2
51,20160909,2
52,20151221,2
52,20151222,2
52,20151223,2
52,20151224,2
52,20151225,2
52,20151228,2
52,20151229,2
52,20151230,2
52,20151231,2
52,20160101,2
52,20160104,2
52,20160105,2
52,20160106,2
52,20160107,2
52,20160108,2
52,20160208,2
52,20160209,2
52,20160210,2
52,20160211,2
52,20160212,2
52,20160425,2
52,20160426,2
52,20160427,2
52,20160428,2
52,20160429,2
52,20160502,2
52,20160620,2
52,20160627,2
52,20160628,2
52,20160629,2
52,20160630,2
52,20160701,2
52,20160704,2
52,20160705,2
52,20160706,2
52,20160707,2
52,20160708,2
52,20160711,2
52,20160712,2
52,20160713,2
52,20160714,2
52,20160715,2
52,20160718,2
52,20160719,2
52,20160720,2
52,20160721,2
52,20160722,2
52,20160725,2
52,20160726,2
52,20160727,2
52,20160728,2
52,20160729,2
52,20160801,2
52,20160802,2
52,20160803,2
52,20160804,2
52,20160805,2
52,20160808,2
52,20160809,2
52,20160810,2
52,20160811,2
52,20160812,2
52,20160815,2
52,20160816,2
52,20160817,2
52,20160818,2
52,20160819,2
52,20160822,2
52,20160823,2
52,20160824,2
52,20160825,2
52,20160826,2
52,20160829,2
52,20160830,2
52,20160831,2
52,20160901,2
52,20160902,2
52,20160905,2
52,20160906,2
52,20160907,2
52,20160908,2
52,20160909,2
52,20161130,2
52,20161201,2
53,20151213,2
53,20151214,2
54,20151219,2
54,20151225,2
54,20151226,2
54,20160101,2
54,20160102,2
54,20160109,2
54,20160116,2
54,20160123,2
54,20160130,2
54,20160206,2
54,20160213,2
54,20160220,2
54,20160227,2
54,20160305,2
54,20160312,2
54,20160319,2
54,20160326,2
54,20160402,2
54,20160409,2
54,20160416,2
54,20160423,2
54,20160430,2
54,20160502,2
54,20160507,2
54,20160514,2
54,20160521,2
54,20160528,2
54,20160604,2
54,20160611,2
54,20160618,2
54,20160620,2
54,20160625,2
54,20160702,2
54,20160709,2
54,20160716,2
54,20160723,2
54,20160730,2
54,20160806,2
54,20160813,2
54,20160815,2
54,20160820,2
54,20160827,2
54,20160903,2
54,20160910,2
54,20160917,2
54,20160924,2
54,20161105,2
54,20161112,2
54,20161119,2
54,20161126,2
54,20161130,2
54,20161201,2
54,20161203,2
54,20161210,2
55,20151221,2
55,20151222,2
55,20151223,2
55,20151224,2
55,20151225,2
55,20151228,2
55,20151229,2
55,20151230,2
55,20151231,2
55,20160101,2
55,20160104,2
55,20160105,2
55,20160106,2
55,20160107,2
55,20160108,2
55,20160208,2
55,20160209,2
55,20160210,2
55,20160211,2
55,20160212,2
55,20160425,2
55,20160426,2
55,20160427,2
55,20160428,2
55,20160429,2
55,20160502,2
55,20160503,2
55,20160620,2
55,20160627,2
55,20160628,2
55,20160629,2
55,20160630,2
55,20160701,2
55,20160704,2
55,20160705,2
55,20160706,2
55,20160707,2
55,20160708,2
55,20160711,2
55,20160712,2
55,20160713,2
55,20160714,2
55,20160715,2
55,20160718,2
55,20160719,2
55,20160720,2
55,20160721,2
55,20160722,2
55,20160725,2
55,20160726,2
55,20160727,2
55,20160728,2
55,20160729,2
55,20160801,2
55,20160802,2
55,20160803,2
55,20160804,2
55,20160805,2
55,20160808,2
55,20160809,2
55,20160810,2
55,20160811,2
55,20160812,2
55,20160815,2
55,20160816,2
55,20160817,2
55,20160818,2
55,20160819,2
55,20160822,2
55,20160823,2
55,20160824,2
55,20160825,2
55,20160826,2
55,20160829,2
55,20160830,2
55,20160831,2
55,20160901,2
55,20160902,2
55,20160905,2
55,20160906,2
55,20160907,2
55,20160908,2
55,20160909,2
55,20161130,2
55,20161201,2
56,20151213,2
56,20151214,2
56,20151215,2
56,20151216,2
56,20151217,2
56,20151218,2
56,20151219,2
56,20151220,2
56,20151221,2
56,20151222,2
56,20151223,2
56,20151224,2
56,20151225,2
56,20151226,2
56,20151227,2
56,20151228,2
56,20151229,2
56,20151230,2
56,20151231,2
56,20160101,2
56,20160102,2
56,20160103,2
56,20160104,2
56,20160105,2
56,20160106,2
56,20160107,2
56,20160108,2
56,20160109,2
56,20160110,2
56,20160111,2
56,20160112,2
56,20160113,2
56,20160114,2
56,20160115,2
56,20160116,2
56,20160117,2
56,20160118,2
56,20160119,2
56,20160120,2
56,20160121,2
56,20160122,2
56,20160123,2
56,20160124,2
56,20160125,2
56,20160126,2
56,20160127,2
56,20160128,2
56,20160129,2
56,20160130,2
56,20160131,2
56,20160201,2
56,20160202,2
56,20160203,2
56,20160204,2
56,20160205,2
56,20160206,2
56,20160207,2
56,20160208,2
56,20160209,2
56,20160210,2
56,20160211,2
56,20160212,2
56,20160213,2
56,20160214,2
56,20160215,2
56,20160216,2
56,20160217,2
56,20160218,2
56,20160219,2
56,20160220,2
56,20160221,2
56,20160222,2
56,20160223,2
56,20160224,2
56,20160225,2
56,20160226,2
56,20160227,2
56,20160228,2
56,20160229,2
56,20160301,2
56,20160302,2
56,20160303,2
56,20160304,2
56,20160305,2
56,20160306,2
56,20160307,2
56,20160308,2
56,20160309,2
56,20160310,2
56,20160311,2
56,20160312,2
56,20160313,2
56,20160314,2
56,20160315,2
56,20160316,2
56,20160317,2
56,20160318,2
56,20160319,2
56,20160320,2
56,20160321,2
56,20160322,2
56,20160323,2
56,20160324,2
56,20160325,2
56,20160326,2
56,20160327,2
56,20160328,2
56,20160329,2
56,20160330,2
56,20160331,2
56,20160401,2
56,20160402,2
56,20160403,2
56,20160404,2
56,20160405,2
56,20160406,2
56,20160407,2
56,20160408,2
56,20160409,2
56,20160410,2
56,20160411,2
56,20160412,2
56,20160413,2
56,20160414,2
56,20160415,2
56,20160416,2
56,20160417,2
56,20160418,2
56,20160419,2
56,20160420,2
56,20160421,2
56,20160422,2
56,20160423,2
56,20160424,2
56,20160425,2
56,20160426,2
56,20160427,2
56,20160428,2
56,20160429,2
56,20160430,2
56,20160501,2
56,20160502,2
56,20160503,2
56,20160504,2
56,20160505,2
56,20160506,2
56,20160507,2
56,20160508,2
56,20160509,2
56,20160510,2
56,20160511,2
56,20160512,2
56,20160513,2
56,20160514,2
56,20160515,2
56,20160516,2
56,20160517,2
56,20160518,2
56,20160519,2
56,20160520,2
56,20160521,2
56,20160522,2
56,20160523,2
56,20160524,2
56,20160525,2
56,20160526,2
56,20160527,2
56,20160528,2
56,20160529,2
56,20160530,2
56,20160531,2
56,20160601,2
56,20160602,2
56,20160603,2
56,20160604,2
56,20160605,2
56,20160606,2
56,20160607,2
56,20160608,2
56,20160609,2
56,20160610,2
56,20160611,2
56,20160612,2
56,20160613,2
56,20160614,2
56,20160615,2
56,20160616,2
56,20160617,2
56,20160618,2
56,20160619,2
56,20160620,2
56,20160621,2
56,20160622,2
56,20160623,2
56,20160624,2
56,20160625,2
56,20160626,2
56,20160627,2
56,20160628,2
56,20160629,2
56,20160630,2
56,20160701,2
56,20160702,2
56,20160703,2
56,20160704,2
56,20160705,2
56,20160706,2
56,20160707,2
56,20160708,2
56,20160709,2
56,20160710,2
56,20160711,2
56,20160712,2
56,20160713,2
56,20160714,2
56,20160715,2
56,20160716,2
56,20160717,2
56,20160718,2
56,20160719,2
56,20160720,2
56,20160721,2
56,20160722,2
56,20160723,2
56,20160724,2
56,20160725,2
56,20160726,2
56,20160727,2
56,20160728,2
56,20160729,2
56,20160730,2
56,20160731,2
56,20160801,2
56,20160802,2
56,20160803,2
56,20160804,2
56,20160805,2
56,20160806,2
56,20160807,2
56,20160808,2
56,20160809,2
56,20160810,2
56,20160811,2
56,20160812,2
56,20160813,2
56,20160814,2
56,20160815,2
56,20160816,2
56,20160817,2
56,20160818,2
56,20160819,2
56,20160820,2
56,20160821,2
56,20160822,2
56,20160823,2
56,20160824,2
56,20160825,2
56,20160826,2
56,20160827,2
56,20160828,2
56,20160829,2
56,20160830,2
56,20160831,2
56,20160901,2
56,20160902,2
56,20160903,2
56,20160904,2
56,20160905,2
56,20160906,2
56,20160907,2
56,20160908,2
56,20160909,2
56,20160910,2
56,20160911,2
56,20160912,2
56,20160913,2
56,20160914,2
56,20160915,2
56,20160916,2
56,20160917,2
56,20160918,2
56,20160919,2
56,20160920,2
56,20160921,2
56,20160922,2
56,20160923,2
56,20160924,2
56,20160925,2
56,20160926,2
56,20160927,2
56,20160928,2
56,20160929,2
56,20160930,2
56,20161001,2
56,20161002,2
56,20161003,2
56,20161004,2
56,20161005,2
56,20161006,2
56,20161007,2
56,20161008,2
56,20161009,2
56,20161010,2
56,20161011,2
56,20161012,2
56,20161013,2
56,20161014,2
56,20161015,2
56,20161016,2
56,20161017,2
56,20161018,2
56,20161019,2
56,20161020,2
56,20161021,2
56,20161022,2
56,20161023,2
56,20161024,2
56,20161025,2
56,20161026,2
56,20161027,2
56,20161028,2
56,20161029,2
56,20161030,2
56,20161031,2
56,20161101,2
56,20161102,2
56,20161103,2
56,20161104,2
56,20161105,2
56,20161106,2
56,20161107,2
56,20161108,2
56,20161109,2
56,20161110,2
56,20161111,2
56,20161112,2
56,20161113,2
56,20161114,2
56,20161115,2
56,20161116,2
56,20161117,2
56,20161118,2
56,20161119,2
56,20161120,2
56,20161121,2
56,20161122,2
56,20161123,2
56,20161124,2
56,20161125,2
56,20161126,2
56,20161127,2
56,20161128,2
56,20161129,2
56,20161130,2
56,20161201,2
56,20161202,2
56,20161203,2
56,20161204,2
56,20161205,2
56,20161206,2
56,20161207,2
56,20161208,2
56,20161209,2
56,20161210,2
57,20151221,2
57,20151222,2
57,20151223,2
57,20151224,2
57,20151225,2
57,20151228,2
57,20151229,2
57,20151230,2
57,20151231,2
57,20160101,2
57,20160104,2
57,20160105,2
57,20160106,2
57,20160107,2
57,20160108,2
57,20160208,2
57,20160209,2
57,20160210,2
57,20160211,2
57,20160212,2
57,20160425,2
57,20160426,2
57,20160427,2
57,20160428,2
57,20160429,2
57,20160502,2
57,20160503,2
57,20160627,2
57,20160628,2
57,20160629,2
57,20160630,2
57,20160701,2
57,20160704,2
57,20160705,2
57,20160706,2
57,20160707,2
57,20160708,2
57,20160711,2
57,20160712,2
57,20160713,2
57,20160714,2
57,20160715,2
57,20160718,2
57,20160719,2
57,20160720,2
57,20160721,2
57,20160722,2
57,20160725,2
57,20160726,2
57,20160727,2
57,20160728,2
57,20160729,2
57,20160801,2
57,20160802,2
57,20160803,2
57,20160804,2
57,20160805,2
57,20160808,2
57,20160809,2
57,20160810,2
57,20160811,2
57,20160812,2
57,20160815,2
57,20160816,2
57,20160817,2
57,20160818,2
57,20160819,2
57,20160822,2
57,20160823,2
57,20160824,2
57,20160825,2
57,20160826,2
57,20160829,2
57,20160830,2
57,20160831,2
57,20160901,2
57,20160902,2
57,20160905,2
57,20160906,2
57,20160907,2
57,20160908,2
57,20160909,2
58,20151221,2
58,20151222,2
58,20151223,2
58,20151224,2
58,20151225,2
58,20151228,2
58,20151229,2
58,20151230,2
58,20151231,2
58,20160101,2
58,20160104,2
58,20160105,2
58,20160106,2
58,20160107,2
58,20160108,2
58,20160208,2
58,20160209,2
58,20160210,2
58,20160211,2
58,20160212,2
58,20160425,2
58,20160426,2
58,20160427,2
58,20160428,2
58,20160429,2
58,20160502,2
58,20160503,2
58,20160627,2
58,20160628,2
58,20160629,2
58,20160630,2
58,20160701,2
58,20160704,2
58,20160705,2
58,20160706,2
58,20160707,2
58,20160708,2
58,20160711,2
58,20160712,2
58,20160713,2
58,20160714,2
58,20160715,2
58,20160718,2
58,20160719,2
58,20160720,2
58,20160721,2
58,20160722,2
58,20160725,2
58,20160726,2
58,20160727,2
58,20160728,2
58,20160729,2
58,20160801,2
58,20160802,2
58,20160803,2
58,20160804,2
58,20160805,2
58,20160808,2
58,20160809,2
58,20160810,2
58,20160811,2
58,20160812,2
58,20160815,2
58,20160816,2
58,20160817,2
58,20160818,2
58,20160819,2
58,20160822,2
58,20160823,2
58,20160824,2
58,20160825,2
58,20160826,2
58,20160829,2
58,20160830,2
58,20160831,2
58,20160901,2
58,20160902,2
58,20160905,2
58,20160906,2
58,20160907,2
58,20160908,2
58,20160909,2
59,20151214,2
59,20151217,2
59,20151221,2
59,20151224,2
59,20151228,2
59,20151231,2
59,20160104,2
59,20160107,2
59,20160111,2
59,20160114,2
59,20160118,2
59,20160121,2
59,20160125,2
59,20160128,2
59,20160201,2
59,20160204,2
59,20160208,2
59,20160211,2
59,20160215,2
59,20160218,2
59,20160222,2
59,20160225,2
59,20160229,2
59,20160303,2
59,20160307,2
59,20160310,2
59,20160314,2
59,20160317,2
59,20160321,2
59,20160324,2
59,20160328,2
59,20160331,2
59,20160404,2
59,20160407,2
59,20160411,2
59,20160414,2
59,20160418,2
59,20160421,2
59,20160425,2
59,20160428,2
59,20160502,2
59,20160505,2
59,20160509,2
59,20160512,2
59,20160516,2
59,20160519,2
59,20160523,2
59,20160526,2
59,20160530,2
59,20160602,2
59,20160606,2
59,20160609,2
59,20160613,2
59,20160616,2
59,20160905,2
59,20160908,2
59,20160912,2
59,20160915,2
59,20160919,2
59,20160922,2
59,20160926,2
59,20160929,2
59,20161003,2
59,20161006,2
59,20161010,2
59,20161013,2
59,20161017,2
59,20161020,2
59,20161024,2
59,20161027,2
59,20161031,2
59,20161103,2
59,20161107,2
59,20161110,2
59,20161114,2
59,20161117,2
59,20161121,2
59,20161124,2
59,20161128,2
59,20161201,2
59,20161205,2
59,20161208,2
60,20151213,2
60,20151214,2
60,20151215,2
60,20151216,2
60,20151217,2
60,20151218,2
60,20151219,2
60,20151220,2
60,20151221,2
60,20151222,2
60,20151223,2
60,20151224,2
60,20151225,2
60,20151226,2
60,20151227,2
60,20151228,2
60,20151229,2
60,20151230,2
60,20151231,2
60,20160101,2
60,20160102,2
60,20160103,2
60,20160104,2
60,20160105,2
60,20160106,2
60,20160107,2
60,20160108,2
60,20160109,2
60,20160110,2
60,20160111,2
60,20160112,2
60,20160113,2
60,20160114,2
60,20160115,2
60,20160116,2
60,20160117,2
60,20160118,2
60,20160119,2
60,20160120,2
60,20160121,2
60,20160122,2
60,20160123,2
60,20160124,2
60,20160125,2
60,20160126,2
60,20160127,2
60,20160128,2
60,20160129,2
60,20160130,2
60,20160131,2
60,20160201,2
60,20160202,2
60,20160203,2
60,20160204,2
60,20160205,2
60,20160206,2
60,20160207,2
60,20160208,2
60,20160209,2
60,20160210,2
60,20160211,2
60,20160212,2
60,20160213,2
60,20160214,2
60,20160215,2
60,20160216,2
60,20160217,2
60,20160218,2
60,20160219,2
60,20160220,2
60,20160221,2
60,20160222,2
60,20160223,2
60,20160224,2
60,20160225,2
60,20160226,2
60,20160227,2
60,20160228,2
60,20160229,2
60,20160301,2
60,20160302,2
60,20160303,2
60,20160304,2
60,20160305,2
60,20160306,2
60,20160307,2
60,20160308,2
60,20160309,2
60,20160310,2
60,20160311,2
60,20160312,2
60,20160313,2
60,20160314,2
60,20160315,2
60,20160316,2
60,20160317,2
60,20160318,2
60,20160319,2
